STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,REF_AREA,Reference area,MEASURE,Measure,BUSINESS_DEVELOPMENT_STAGE,Business development stage,UNIT_MEASURE,Unit of measure,FREQ,Frequency of observation,TIME_PERIOD,Time period,OBS_VALUE,Observation value,OBS_STATUS,Observation status,UNIT_MULT,Unit multiplier,CURRENCY,Currency,DECIMALS,Decimals
DATAFLOW,OECD.SDD.TPS:DSD_VC@DF_VC_INV(1.0),Venture capital investments (market statistics),I,IRL,Ireland,VC_INV_MKT,Venture capital investments (market statistics),LATER,Later stage venture,USD_EXC,"US dollars, exchange rate converted",A,Annual,2014,,79.23534683568384,,A,Normal value,6,Millions,USD,US dollar,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_VC@DF_VC_INV(1.0),Venture capital investments (market statistics),I,IRL,Ireland,VC_INV_MKT,Venture capital investments (market statistics),LATER,Later stage venture,USD_EXC,"US dollars, exchange rate converted",A,Annual,2015,,62.26813815592435,,A,Normal value,6,Millions,USD,US dollar,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_VC@DF_VC_INV(1.0),Venture capital investments (market statistics),I,IRL,Ireland,VC_INV_MKT,Venture capital investments (market statistics),LATER,Later stage venture,USD_EXC,"US dollars, exchange rate converted",A,Annual,2016,,62.25571755303925,,A,Normal value,6,Millions,USD,US dollar,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_VC@DF_VC_INV(1.0),Venture capital investments (market statistics),I,IRL,Ireland,VC_INV_MKT,Venture capital investments (market statistics),LATER,Later stage venture,USD_EXC,"US dollars, exchange rate converted",A,Annual,2018,,206.2989231808818,,A,Normal value,6,Millions,USD,US dollar,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_VC@DF_VC_INV(1.0),Venture capital investments (market statistics),I,IRL,Ireland,VC_INV_MKT,Venture capital investments (market statistics),LATER,Later stage venture,USD_EXC,"US dollars, exchange rate converted",A,Annual,2019,,27.291881685067963,,A,Normal value,6,Millions,USD,US dollar,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_VC@DF_VC_INV(1.0),Venture capital investments (market statistics),I,IRL,Ireland,VC_INV_MKT,Venture capital investments (market statistics),LATER,Later stage venture,USD_EXC,"US dollars, exchange rate converted",A,Annual,2020,,78.8677158727793,,A,Normal value,6,Millions,USD,US dollar,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_VC@DF_VC_INV(1.0),Venture capital investments (market statistics),I,IRL,Ireland,VC_INV_MKT,Venture capital investments (market statistics),LATER,Later stage venture,USD_EXC,"US dollars, exchange rate converted",A,Annual,2022,,190.01431882890455,,A,Normal value,6,Millions,USD,US dollar,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_VC@DF_VC_INV(1.0),Venture capital investments (market statistics),I,ITA,Italy,VC_INV_MKT,Venture capital investments (market statistics),LATER,Later stage venture,USD_EXC,"US dollars, exchange rate converted",A,Annual,2021,,165.30756795073708,,A,Normal value,6,Millions,USD,US dollar,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_VC@DF_VC_INV(1.0),Venture capital investments (market statistics),I,ITA,Italy,VC_INV_MKT,Venture capital investments (market statistics),LATER,Later stage venture,USD_EXC,"US dollars, exchange rate converted",A,Annual,2022,,292.6104575627978,,A,Normal value,6,Millions,USD,US dollar,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_VC@DF_VC_INV(1.0),Venture capital investments (market statistics),I,LVA,Latvia,VC_INV_MKT,Venture capital investments (market statistics),LATER,Later stage venture,USD_EXC,"US dollars, exchange rate converted",A,Annual,2008,,5.925069658208209,,A,Normal value,6,Millions,USD,US dollar,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_VC@DF_VC_INV(1.0),Venture capital investments (market statistics),I,LTU,Lithuania,VC_INV_MKT,Venture capital investments (market statistics),LATER,Later stage venture,USD_EXC,"US dollars, exchange rate converted",A,Annual,2015,,0.6695022709620883,,A,Normal value,6,Millions,USD,US dollar,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_VC@DF_VC_INV(1.0),Venture capital investments (market statistics),I,LTU,Lithuania,VC_INV_MKT,Venture capital investments (market statistics),LATER,Later stage venture,USD_EXC,"US dollars, exchange rate converted",A,Annual,2022,,60.797247330850766,,A,Normal value,6,Millions,USD,US dollar,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_VC@DF_VC_INV(1.0),Venture capital investments (market statistics),I,LUX,Luxembourg,VC_INV_MKT,Venture capital investments (market statistics),LATER,Later stage venture,USD_EXC,"US dollars, exchange rate converted",A,Annual,2009,,6.034568008684474,,A,Normal value,6,Millions,USD,US dollar,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_VC@DF_VC_INV(1.0),Venture capital investments (market statistics),I,LUX,Luxembourg,VC_INV_MKT,Venture capital investments (market statistics),LATER,Later stage venture,USD_EXC,"US dollars, exchange rate converted",A,Annual,2015,,0.5413424364872103,,A,Normal value,6,Millions,USD,US dollar,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_VC@DF_VC_INV(1.0),Venture capital investments (market statistics),I,LUX,Luxembourg,VC_INV_MKT,Venture capital investments (market statistics),LATER,Later stage venture,USD_EXC,"US dollars, exchange rate converted",A,Annual,2022,,12.076403944193686,,A,Normal value,6,Millions,USD,US dollar,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_VC@DF_VC_INV(1.0),Venture capital investments (market statistics),I,NLD,Netherlands,VC_INV_MKT,Venture capital investments (market statistics),LATER,Later stage venture,USD_EXC,"US dollars, exchange rate converted",A,Annual,2007,,157.49380132782875,,A,Normal value,6,Millions,USD,US dollar,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_VC@DF_VC_INV(1.0),Venture capital investments (market statistics),I,NLD,Netherlands,VC_INV_MKT,Venture capital investments (market statistics),LATER,Later stage venture,USD_EXC,"US dollars, exchange rate converted",A,Annual,2013,,103.94166576177561,,A,Normal value,6,Millions,USD,US dollar,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_VC@DF_VC_INV(1.0),Venture capital investments (market statistics),I,NLD,Netherlands,VC_INV_MKT,Venture capital investments (market statistics),LATER,Later stage venture,USD_EXC,"US dollars, exchange rate converted",A,Annual,2017,,155.36569581452332,,A,Normal value,6,Millions,USD,US dollar,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_VC@DF_VC_INV(1.0),Venture capital investments (market statistics),I,NLD,Netherlands,VC_INV_MKT,Venture capital investments (market statistics),LATER,Later stage venture,USD_EXC,"US dollars, exchange rate converted",A,Annual,2020,,276.45942965122805,,A,Normal value,6,Millions,USD,US dollar,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_VC@DF_VC_INV(1.0),Venture capital investments (market statistics),I,NLD,Netherlands,VC_INV_MKT,Venture capital investments (market statistics),LATER,Later stage venture,USD_EXC,"US dollars, exchange rate converted",A,Annual,2021,,820.8578122138136,,A,Normal value,6,Millions,USD,US dollar,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_VC@DF_VC_INV(1.0),Venture capital investments (market statistics),I,NLD,Netherlands,VC_INV_MKT,Venture capital investments (market statistics),LATER,Later stage venture,USD_EXC,"US dollars, exchange rate converted",A,Annual,2022,,305.2664910708057,,A,Normal value,6,Millions,USD,US dollar,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_VC@DF_VC_INV(1.0),Venture capital investments (market statistics),I,NOR,Norway,VC_INV_MKT,Venture capital investments (market statistics),LATER,Later stage venture,USD_EXC,"US dollars, exchange rate converted",A,Annual,2011,,55.572616287073494,,A,Normal value,6,Millions,USD,US dollar,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_VC@DF_VC_INV(1.0),Venture capital investments (market statistics),I,NOR,Norway,VC_INV_MKT,Venture capital investments (market statistics),LATER,Later stage venture,USD_EXC,"US dollars, exchange rate converted",A,Annual,2012,,38.49820435365546,,A,Normal value,6,Millions,USD,US dollar,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_VC@DF_VC_INV(1.0),Venture capital investments (market statistics),I,NOR,Norway,VC_INV_MKT,Venture capital investments (market statistics),LATER,Later stage venture,USD_EXC,"US dollars, exchange rate converted",A,Annual,2013,,24.638170176333706,,A,Normal value,6,Millions,USD,US dollar,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_VC@DF_VC_INV(1.0),Venture capital investments (market statistics),I,NOR,Norway,VC_INV_MKT,Venture capital investments (market statistics),LATER,Later stage venture,USD_EXC,"US dollars, exchange rate converted",A,Annual,2014,,39.009844456471804,,A,Normal value,6,Millions,USD,US dollar,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_VC@DF_VC_INV(1.0),Venture capital investments (market statistics),I,NOR,Norway,VC_INV_MKT,Venture capital investments (market statistics),LATER,Later stage venture,USD_EXC,"US dollars, exchange rate converted",A,Annual,2016,,55.49083493081589,,A,Normal value,6,Millions,USD,US dollar,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_VC@DF_VC_INV(1.0),Venture capital investments (market statistics),I,NOR,Norway,VC_INV_MKT,Venture capital investments (market statistics),LATER,Later stage venture,USD_EXC,"US dollars, exchange rate converted",A,Annual,2017,,30.943492432621667,,A,Normal value,6,Millions,USD,US dollar,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_VC@DF_VC_INV(1.0),Venture capital investments (market statistics),I,NOR,Norway,VC_INV_MKT,Venture capital investments (market statistics),LATER,Later stage venture,USD_EXC,"US dollars, exchange rate converted",A,Annual,2018,,51.04928575458156,,A,Normal value,6,Millions,USD,US dollar,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_VC@DF_VC_INV(1.0),Venture capital investments (market statistics),I,NOR,Norway,VC_INV_MKT,Venture capital investments (market statistics),LATER,Later stage venture,USD_EXC,"US dollars, exchange rate converted",A,Annual,2019,,74.01801991245128,,A,Normal value,6,Millions,USD,US dollar,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_VC@DF_VC_INV(1.0),Venture capital investments (market statistics),I,NOR,Norway,VC_INV_MKT,Venture capital investments (market statistics),LATER,Later stage venture,USD_EXC,"US dollars, exchange rate converted",A,Annual,2020,,31.706084615714982,,A,Normal value,6,Millions,USD,US dollar,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_VC@DF_VC_INV(1.0),Venture capital investments (market statistics),I,NOR,Norway,VC_INV_MKT,Venture capital investments (market statistics),LATER,Later stage venture,USD_EXC,"US dollars, exchange rate converted",A,Annual,2022,,19.953829082307596,,A,Normal value,6,Millions,USD,US dollar,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_VC@DF_VC_INV(1.0),Venture capital investments (market statistics),I,POL,Poland,VC_INV_MKT,Venture capital investments (market statistics),LATER,Later stage venture,USD_EXC,"US dollars, exchange rate converted",A,Annual,2007,,48.18289687262392,,A,Normal value,6,Millions,USD,US dollar,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_VC@DF_VC_INV(1.0),Venture capital investments (market statistics),I,POL,Poland,VC_INV_MKT,Venture capital investments (market statistics),LATER,Later stage venture,USD_EXC,"US dollars, exchange rate converted",A,Annual,2008,,57.071430533836576,,A,Normal value,6,Millions,USD,US dollar,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_VC@DF_VC_INV(1.0),Venture capital investments (market statistics),I,POL,Poland,VC_INV_MKT,Venture capital investments (market statistics),LATER,Later stage venture,USD_EXC,"US dollars, exchange rate converted",A,Annual,2011,,20.68779571219321,,A,Normal value,6,Millions,USD,US dollar,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_VC@DF_VC_INV(1.0),Venture capital investments (market statistics),I,POL,Poland,VC_INV_MKT,Venture capital investments (market statistics),LATER,Later stage venture,USD_EXC,"US dollars, exchange rate converted",A,Annual,2013,,13.005197510278037,,A,Normal value,6,Millions,USD,US dollar,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_VC@DF_VC_INV(1.0),Venture capital investments (market statistics),I,POL,Poland,VC_INV_MKT,Venture capital investments (market statistics),LATER,Later stage venture,USD_EXC,"US dollars, exchange rate converted",A,Annual,2015,,7.429143011574372,,A,Normal value,6,Millions,USD,US dollar,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_VC@DF_VC_INV(1.0),Venture capital investments (market statistics),I,POL,Poland,VC_INV_MKT,Venture capital investments (market statistics),LATER,Later stage venture,USD_EXC,"US dollars, exchange rate converted",A,Annual,2016,,72.8595061901564,,A,Normal value,6,Millions,USD,US dollar,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_VC@DF_VC_INV(1.0),Venture capital investments (market statistics),I,POL,Poland,VC_INV_MKT,Venture capital investments (market statistics),LATER,Later stage venture,USD_EXC,"US dollars, exchange rate converted",A,Annual,2020,,100.38569678074313,,A,Normal value,6,Millions,USD,US dollar,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_VC@DF_VC_INV(1.0),Venture capital investments (market statistics),I,POL,Poland,VC_INV_MKT,Venture capital investments (market statistics),LATER,Later stage venture,USD_EXC,"US dollars, exchange rate converted",A,Annual,2022,,97.59106172312984,,A,Normal value,6,Millions,USD,US dollar,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_VC@DF_VC_INV(1.0),Venture capital investments (market statistics),I,PRT,Portugal,VC_INV_MKT,Venture capital investments (market statistics),LATER,Later stage venture,USD_EXC,"US dollars, exchange rate converted",A,Annual,2011,,4.578474887526535,,A,Normal value,6,Millions,USD,US dollar,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_VC@DF_VC_INV(1.0),Venture capital investments (market statistics),I,ESP,Spain,VC_INV_MKT,Venture capital investments (market statistics),LATER,Later stage venture,USD_EXC,"US dollars, exchange rate converted",A,Annual,2009,,75.77398220285521,,A,Normal value,6,Millions,USD,US dollar,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_VC@DF_VC_INV(1.0),Venture capital investments (market statistics),I,ESP,Spain,VC_INV_MKT,Venture capital investments (market statistics),LATER,Later stage venture,USD_EXC,"US dollars, exchange rate converted",A,Annual,2010,,154.1866682511632,,A,Normal value,6,Millions,USD,US dollar,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_VC@DF_VC_INV(1.0),Venture capital investments (market statistics),I,ESP,Spain,VC_INV_MKT,Venture capital investments (market statistics),LATER,Later stage venture,USD_EXC,"US dollars, exchange rate converted",A,Annual,2011,,216.5822793796166,,A,Normal value,6,Millions,USD,US dollar,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_VC@DF_VC_INV(1.0),Venture capital investments (market statistics),I,ESP,Spain,VC_INV_MKT,Venture capital investments (market statistics),LATER,Later stage venture,USD_EXC,"US dollars, exchange rate converted",A,Annual,2013,,78.41057526211203,,A,Normal value,6,Millions,USD,US dollar,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_VC@DF_VC_INV(1.0),Venture capital investments (market statistics),I,ESP,Spain,VC_INV_MKT,Venture capital investments (market statistics),LATER,Later stage venture,USD_EXC,"US dollars, exchange rate converted",A,Annual,2018,,188.53329312104515,,A,Normal value,6,Millions,USD,US dollar,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_VC@DF_VC_INV(1.0),Venture capital investments (market statistics),I,ESP,Spain,VC_INV_MKT,Venture capital investments (market statistics),LATER,Later stage venture,USD_EXC,"US dollars, exchange rate converted",A,Annual,2019,,272.0551534639461,,A,Normal value,6,Millions,USD,US dollar,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_VC@DF_VC_INV(1.0),Venture capital investments (market statistics),I,ESP,Spain,VC_INV_MKT,Venture capital investments (market statistics),LATER,Later stage venture,USD_EXC,"US dollars, exchange rate converted",A,Annual,2020,,344.73287688131114,,A,Normal value,6,Millions,USD,US dollar,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_VC@DF_VC_INV(1.0),Venture capital investments (market statistics),I,ESP,Spain,VC_INV_MKT,Venture capital investments (market statistics),LATER,Later stage venture,USD_EXC,"US dollars, exchange rate converted",A,Annual,2021,,1155.8291817374386,,A,Normal value,6,Millions,USD,US dollar,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_VC@DF_VC_INV(1.0),Venture capital investments (market statistics),I,ESP,Spain,VC_INV_MKT,Venture capital investments (market statistics),LATER,Later stage venture,USD_EXC,"US dollars, exchange rate converted",A,Annual,2022,,424.4492516114934,,A,Normal value,6,Millions,USD,US dollar,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_VC@DF_VC_INV(1.0),Venture capital investments (market statistics),I,SWE,Sweden,VC_INV_MKT,Venture capital investments (market statistics),LATER,Later stage venture,USD_EXC,"US dollars, exchange rate converted",A,Annual,2007,,266.8669666003537,,A,Normal value,6,Millions,USD,US dollar,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_VC@DF_VC_INV(1.0),Venture capital investments (market statistics),I,SWE,Sweden,VC_INV_MKT,Venture capital investments (market statistics),LATER,Later stage venture,USD_EXC,"US dollars, exchange rate converted",A,Annual,2009,,162.59690076555415,,A,Normal value,6,Millions,USD,US dollar,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_VC@DF_VC_INV(1.0),Venture capital investments (market statistics),I,SWE,Sweden,VC_INV_MKT,Venture capital investments (market statistics),LATER,Later stage venture,USD_EXC,"US dollars, exchange rate converted",A,Annual,2010,,180.7804385308996,,A,Normal value,6,Millions,USD,US dollar,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_VC@DF_VC_INV(1.0),Venture capital investments (market statistics),I,SWE,Sweden,VC_INV_MKT,Venture capital investments (market statistics),LATER,Later stage venture,USD_EXC,"US dollars, exchange rate converted",A,Annual,2012,,148.917940701658,,A,Normal value,6,Millions,USD,US dollar,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_VC@DF_VC_INV(1.0),Venture capital investments (market statistics),I,SWE,Sweden,VC_INV_MKT,Venture capital investments (market statistics),LATER,Later stage venture,USD_EXC,"US dollars, exchange rate converted",A,Annual,2013,,192.57398201876921,,A,Normal value,6,Millions,USD,US dollar,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_VC@DF_VC_INV(1.0),Venture capital investments (market statistics),I,SWE,Sweden,VC_INV_MKT,Venture capital investments (market statistics),LATER,Later stage venture,USD_EXC,"US dollars, exchange rate converted",A,Annual,2014,,192.59040647075528,,A,Normal value,6,Millions,USD,US dollar,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_VC@DF_VC_INV(1.0),Venture capital investments (market statistics),I,SWE,Sweden,VC_INV_MKT,Venture capital investments (market statistics),LATER,Later stage venture,USD_EXC,"US dollars, exchange rate converted",A,Annual,2015,,88.68742649615764,,A,Normal value,6,Millions,USD,US dollar,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_VC@DF_VC_INV(1.0),Venture capital investments (market statistics),I,SWE,Sweden,VC_INV_MKT,Venture capital investments (market statistics),LATER,Later stage venture,USD_EXC,"US dollars, exchange rate converted",A,Annual,2018,,185.90544496434921,,A,Normal value,6,Millions,USD,US dollar,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_VC@DF_VC_INV(1.0),Venture capital investments (market statistics),I,SWE,Sweden,VC_INV_MKT,Venture capital investments (market statistics),LATER,Later stage venture,USD_EXC,"US dollars, exchange rate converted",A,Annual,2020,,238.73091047649686,,A,Normal value,6,Millions,USD,US dollar,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_VC@DF_VC_INV(1.0),Venture capital investments (market statistics),I,SWE,Sweden,VC_INV_MKT,Venture capital investments (market statistics),LATER,Later stage venture,USD_EXC,"US dollars, exchange rate converted",A,Annual,2022,,530.9583611403988,,A,Normal value,6,Millions,USD,US dollar,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_VC@DF_VC_INV(1.0),Venture capital investments (market statistics),I,CHE,Switzerland,VC_INV_MKT,Venture capital investments (market statistics),LATER,Later stage venture,USD_EXC,"US dollars, exchange rate converted",A,Annual,2007,,199.2057394523899,,A,Normal value,6,Millions,USD,US dollar,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_VC@DF_VC_INV(1.0),Venture capital investments (market statistics),I,CHE,Switzerland,VC_INV_MKT,Venture capital investments (market statistics),LATER,Later stage venture,USD_EXC,"US dollars, exchange rate converted",A,Annual,2008,,63.202524734135956,,A,Normal value,6,Millions,USD,US dollar,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_VC@DF_VC_INV(1.0),Venture capital investments (market statistics),I,CHE,Switzerland,VC_INV_MKT,Venture capital investments (market statistics),LATER,Later stage venture,USD_EXC,"US dollars, exchange rate converted",A,Annual,2012,,81.71899636625787,,A,Normal value,6,Millions,USD,US dollar,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_VC@DF_VC_INV(1.0),Venture capital investments (market statistics),I,CHE,Switzerland,VC_INV_MKT,Venture capital investments (market statistics),LATER,Later stage venture,USD_EXC,"US dollars, exchange rate converted",A,Annual,2014,,112.70293845773281,,A,Normal value,6,Millions,USD,US dollar,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_VC@DF_VC_INV(1.0),Venture capital investments (market statistics),I,CHE,Switzerland,VC_INV_MKT,Venture capital investments (market statistics),LATER,Later stage venture,USD_EXC,"US dollars, exchange rate converted",A,Annual,2015,,150.53993002657214,,A,Normal value,6,Millions,USD,US dollar,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_VC@DF_VC_INV(1.0),Venture capital investments (market statistics),I,CHE,Switzerland,VC_INV_MKT,Venture capital investments (market statistics),LATER,Later stage venture,USD_EXC,"US dollars, exchange rate converted",A,Annual,2019,,124.04113370257927,,A,Normal value,6,Millions,USD,US dollar,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_VC@DF_VC_INV(1.0),Venture capital investments (market statistics),I,CHE,Switzerland,VC_INV_MKT,Venture capital investments (market statistics),LATER,Later stage venture,USD_EXC,"US dollars, exchange rate converted",A,Annual,2022,,361.59729577108817,,A,Normal value,6,Millions,USD,US dollar,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_VC@DF_VC_INV(1.0),Venture capital investments (market statistics),I,GBR,United Kingdom,VC_INV_MKT,Venture capital investments (market statistics),LATER,Later stage venture,USD_EXC,"US dollars, exchange rate converted",A,Annual,2007,,1338.5201084760783,,A,Normal value,6,Millions,USD,US dollar,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_VC@DF_VC_INV(1.0),Venture capital investments (market statistics),I,GBR,United Kingdom,VC_INV_MKT,Venture capital investments (market statistics),LATER,Later stage venture,USD_EXC,"US dollars, exchange rate converted",A,Annual,2008,,1383.1381680046327,,A,Normal value,6,Millions,USD,US dollar,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_VC@DF_VC_INV(1.0),Venture capital investments (market statistics),I,GBR,United Kingdom,VC_INV_MKT,Venture capital investments (market statistics),LATER,Later stage venture,USD_EXC,"US dollars, exchange rate converted",A,Annual,2009,,509.6450739004549,,A,Normal value,6,Millions,USD,US dollar,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_VC@DF_VC_INV(1.0),Venture capital investments (market statistics),I,GBR,United Kingdom,VC_INV_MKT,Venture capital investments (market statistics),LATER,Later stage venture,USD_EXC,"US dollars, exchange rate converted",A,Annual,2010,,508.930670440505,,A,Normal value,6,Millions,USD,US dollar,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_VC@DF_VC_INV(1.0),Venture capital investments (market statistics),I,GBR,United Kingdom,VC_INV_MKT,Venture capital investments (market statistics),LATER,Later stage venture,USD_EXC,"US dollars, exchange rate converted",A,Annual,2011,,635.5501195063179,,A,Normal value,6,Millions,USD,US dollar,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_VC@DF_VC_INV(1.0),Venture capital investments (market statistics),I,GBR,United Kingdom,VC_INV_MKT,Venture capital investments (market statistics),LATER,Later stage venture,USD_EXC,"US dollars, exchange rate converted",A,Annual,2012,,378.87108754226256,,A,Normal value,6,Millions,USD,US dollar,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_VC@DF_VC_INV(1.0),Venture capital investments (market statistics),I,GBR,United Kingdom,VC_INV_MKT,Venture capital investments (market statistics),LATER,Later stage venture,USD_EXC,"US dollars, exchange rate converted",A,Annual,2013,,332.9908692415728,,A,Normal value,6,Millions,USD,US dollar,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_VC@DF_VC_INV(1.0),Venture capital investments (market statistics),I,GBR,United Kingdom,VC_INV_MKT,Venture capital investments (market statistics),LATER,Later stage venture,USD_EXC,"US dollars, exchange rate converted",A,Annual,2014,,629.4772668275214,,A,Normal value,6,Millions,USD,US dollar,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_VC@DF_VC_INV(1.0),Venture capital investments (market statistics),I,GBR,United Kingdom,VC_INV_MKT,Venture capital investments (market statistics),LATER,Later stage venture,USD_EXC,"US dollars, exchange rate converted",A,Annual,2015,,749.6063725627574,,A,Normal value,6,Millions,USD,US dollar,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_VC@DF_VC_INV(1.0),Venture capital investments (market statistics),I,GBR,United Kingdom,VC_INV_MKT,Venture capital investments (market statistics),LATER,Later stage venture,USD_EXC,"US dollars, exchange rate converted",A,Annual,2016,,476.5511210360472,,A,Normal value,6,Millions,USD,US dollar,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_VC@DF_VC_INV(1.0),Venture capital investments (market statistics),I,GBR,United Kingdom,VC_INV_MKT,Venture capital investments (market statistics),LATER,Later stage venture,USD_EXC,"US dollars, exchange rate converted",A,Annual,2017,,1075.4186448749065,,A,Normal value,6,Millions,USD,US dollar,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_VC@DF_VC_INV(1.0),Venture capital investments (market statistics),I,GBR,United Kingdom,VC_INV_MKT,Venture capital investments (market statistics),LATER,Later stage venture,USD_EXC,"US dollars, exchange rate converted",A,Annual,2018,,1060.759388939654,,A,Normal value,6,Millions,USD,US dollar,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_VC@DF_VC_INV(1.0),Venture capital investments (market statistics),I,GBR,United Kingdom,VC_INV_MKT,Venture capital investments (market statistics),LATER,Later stage venture,USD_EXC,"US dollars, exchange rate converted",A,Annual,2019,,1485.2844180589764,,A,Normal value,6,Millions,USD,US dollar,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_VC@DF_VC_INV(1.0),Venture capital investments (market statistics),I,GBR,United Kingdom,VC_INV_MKT,Venture capital investments (market statistics),LATER,Later stage venture,USD_EXC,"US dollars, exchange rate converted",A,Annual,2020,,1339.4915102847913,,A,Normal value,6,Millions,USD,US dollar,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_VC@DF_VC_INV(1.0),Venture capital investments (market statistics),I,GBR,United Kingdom,VC_INV_MKT,Venture capital investments (market statistics),LATER,Later stage venture,USD_EXC,"US dollars, exchange rate converted",A,Annual,2021,,4008.56083993675,,A,Normal value,6,Millions,USD,US dollar,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_VC@DF_VC_INV(1.0),Venture capital investments (market statistics),I,GBR,United Kingdom,VC_INV_MKT,Venture capital investments (market statistics),LATER,Later stage venture,USD_EXC,"US dollars, exchange rate converted",A,Annual,2022,,1278.3374257436164,,A,Normal value,6,Millions,USD,US dollar,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_VC@DF_VC_INV(1.0),Venture capital investments (market statistics),I,HRV,Croatia,VC_INV_MKT,Venture capital investments (market statistics),LATER,Later stage venture,USD_EXC,"US dollars, exchange rate converted",A,Annual,2007,,3.300579227777945,,A,Normal value,6,Millions,USD,US dollar,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_VC@DF_VC_INV(1.0),Venture capital investments (market statistics),I,HRV,Croatia,VC_INV_MKT,Venture capital investments (market statistics),LATER,Later stage venture,USD_EXC,"US dollars, exchange rate converted",A,Annual,2008,,6.106941647592398,,A,Normal value,6,Millions,USD,US dollar,2,Two
